geotype,geoid,geoname,gwvoteimp,priority
cbsa,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area, California",59.24,67.39
cbsa,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area, California",59.24,67.39
cbsa,42020,"San Luis Obispo-Paso Robles, CA Metro Area, California",61.60,58.64
cbsa,42100,"Santa Cruz-Watsonville, CA Metro Area, California",63.41,70.17
cbsa,42140,"Santa Fe, NM Metro Area, New Mexico",64.84,66.53
cbsa,42200,"Santa Maria-Santa Barbara, CA Metro Area, California",62.60,62.29
cbsa,42220,"Santa Rosa-Petaluma, CA Metro Area, California",63.36,68.32
cbsa,42300,"Sault Ste. Marie, MI Micro Area, Michigan",46.59,45.78
cbsa,42340,"Savannah, GA Metro Area, Georgia",54.10,50.35
cbsa,42340,"Savannah, GA Metro Area, Georgia",54.10,50.35
cbsa,42340,"Savannah, GA Metro Area, Georgia",54.10,50.35
cbsa,42380,"Sayre, PA Micro Area, Pennsylvania",51.12,43.50
cbsa,42420,"Scottsbluff, NE Micro Area, Nebraska",41.72,40.66
cbsa,42420,"Scottsbluff, NE Micro Area, Nebraska",41.72,40.66
cbsa,42420,"Scottsbluff, NE Micro Area, Nebraska",41.72,40.66
cbsa,42460,"Scottsboro, AL Micro Area, Alabama",46.87,33.30
cbsa,42500,"Scottsburg, IN Micro Area, Indiana",48.05,43.15
cbsa,42540,"Scranton--Wilkes-Barre, PA Metro Area, Pennsylvania",56.02,49.21
cbsa,42540,"Scranton--Wilkes-Barre, PA Metro Area, Pennsylvania",56.02,49.21
cbsa,42540,"Scranton--Wilkes-Barre, PA Metro Area, Pennsylvania",56.02,49.21
cbsa,42620,"Searcy, AR Micro Area, Arkansas",43.43,39.46
cbsa,42660,"Seattle-Tacoma-Bellevue, WA Metro Area, Washington",63.23,62.96
cbsa,42660,"Seattle-Tacoma-Bellevue, WA Metro Area, Washington",63.23,62.96
cbsa,42660,"Seattle-Tacoma-Bellevue, WA Metro Area, Washington",63.23,62.96
cbsa,42680,"Sebastian-Vero Beach, FL Metro Area, Florida",49.18,48.57
cbsa,42700,"Sebring-Avon Park, FL Metro Area, Florida",47.32,48.81
cbsa,42740,"Sedalia, MO Micro Area, Missouri",41.71,40.80
cbsa,42780,"Selinsgrove, PA Micro Area, Pennsylvania",53.27,45.72
cbsa,42820,"Selma, AL Micro Area, Alabama",55.48,56.69
cbsa,42860,"Seneca, SC Micro Area, South Carolina",45.36,42.16
cbsa,42900,"Seneca Falls, NY Micro Area, New York",55.43,53.13
cbsa,42940,"Sevierville, TN Micro Area, Tennessee",48.52,42.71
cbsa,42980,"Seymour, IN Micro Area, Indiana",41.72,36.50
cbsa,43020,"Shawano, WI Micro Area, Wisconsin",48.25,45.70
cbsa,43020,"Shawano, WI Micro Area, Wisconsin",48.25,45.70
cbsa,43060,"Shawnee, OK Micro Area, Oklahoma",47.15,40.90
cbsa,43100,"Sheboygan, WI Metro Area, Wisconsin",46.90,42.97
cbsa,43140,"Shelby, NC Micro Area, North Carolina",49.32,47.95
cbsa,43180,"Shelbyville, TN Micro Area, Tennessee",47.69,41.19
cbsa,43220,"Shelton, WA Micro Area, Washington",54.23,53.23
cbsa,43260,"Sheridan, WY Micro Area, Wyoming",42.78,38.98
cbsa,43300,"Sherman-Denison, TX Metro Area, Texas",52.96,47.67
cbsa,43320,"Show Low, AZ Micro Area, Arizona",54.87,48.43
cbsa,43340,"Shreveport-Bossier City, LA Metro Area, Louisiana",55.45,49.84
cbsa,43340,"Shreveport-Bossier City, LA Metro Area, Louisiana",55.45,49.84
cbsa,43340,"Shreveport-Bossier City, LA Metro Area, Louisiana",55.45,49.84
cbsa,43380,"Sidney, OH Micro Area, Ohio",43.67,38.05
cbsa,43420,"Sierra Vista-Douglas, AZ Metro Area, Arizona",53.58,49.31
cbsa,43460,"Sikeston, MO Micro Area, Missouri",39.24,38.28
cbsa,43500,"Silver City, NM Micro Area, New Mexico",56.28,57.01
cbsa,43580,"Sioux City, IA-NE-SD Metro Area, South Dakota",46.45,43.52
cbsa,43580,"Sioux City, IA-NE-SD Metro Area, Nebraska",46.45,43.52
cbsa,43580,"Sioux City, IA-NE-SD Metro Area, Nebraska",46.45,43.52
cbsa,43580,"Sioux City, IA-NE-SD Metro Area, Iowa",46.45,43.52
cbsa,43620,"Sioux Falls, SD Metro Area, South Dakota",45.45,46.95
cbsa,43620,"Sioux Falls, SD Metro Area, South Dakota",45.45,46.95
cbsa,43620,"Sioux Falls, SD Metro Area, South Dakota",45.45,46.95
cbsa,43620,"Sioux Falls, SD Metro Area, South Dakota",45.45,46.95
cbsa,43660,"Snyder, TX Micro Area, Texas",48.47,42.44
cbsa,43700,"Somerset, KY Micro Area, Kentucky",46.94,37.50
cbsa,43740,"Somerset, PA Micro Area, Pennsylvania",51.25,42.16
cbsa,43760,"Sonora, CA Micro Area, California",52.03,49.75
cbsa,43780,"South Bend-Mishawaka, IN-MI Metro Area, Indiana",50.67,47.44
cbsa,43780,"South Bend-Mishawaka, IN-MI Metro Area, Michigan",50.67,47.44
cbsa,43900,"Spartanburg, SC Metro Area, South Carolina",53.78,52.24
cbsa,43940,"Spearfish, SD Micro Area, South Dakota",44.34,42.55
cbsa,43980,"Spencer, IA Micro Area, Iowa",43.88,41.74
cbsa,44020,"Spirit Lake, IA Micro Area, Iowa",42.81,41.54
cbsa,44060,"Spokane-Spokane Valley, WA Metro Area, Washington",55.26,50.12
cbsa,44060,"Spokane-Spokane Valley, WA Metro Area, Washington",55.26,50.12
cbsa,44100,"Springfield, IL Metro Area, Illinois",52.87,49.79
cbsa,44100,"Springfield, IL Metro Area, Illinois",52.87,49.79
cbsa,44140,"Springfield, MA Metro Area, Massachusetts",64.22,61.12
cbsa,44140,"Springfield, MA Metro Area, Massachusetts",64.22,61.12
cbsa,44140,"Springfield, MA Metro Area, Massachusetts",64.22,61.12
cbsa,44180,"Springfield, MO Metro Area, Missouri",44.00,43.48
cbsa,44180,"Springfield, MO Metro Area, Missouri",44.00,43.48
cbsa,44180,"Springfield, MO Metro Area, Missouri",44.00,43.48
cbsa,44180,"Springfield, MO Metro Area, Missouri",44.00,43.48
cbsa,44180,"Springfield, MO Metro Area, Missouri",44.00,43.48
cbsa,44220,"Springfield, OH Metro Area, Ohio",46.47,44.74
cbsa,44260,"Starkville, MS Micro Area, Mississippi",46.81,43.58
cbsa,44260,"Starkville, MS Micro Area, Mississippi",46.81,43.58
cbsa,44300,"State College, PA Metro Area, Pennsylvania",59.24,49.63
cbsa,44340,"Statesboro, GA Micro Area, Georgia",50.88,49.30
cbsa,44420,"Staunton, VA Metro Area, Virginia",47.57,48.46
cbsa,44420,"Staunton, VA Metro Area, Virginia",47.57,48.46
cbsa,44420,"Staunton, VA Metro Area, Virginia",47.57,48.46
cbsa,44460,"Steamboat Springs, CO Micro Area, Colorado",60.53,49.56
cbsa,44500,"Stephenville, TX Micro Area, Texas",48.00,43.01
cbsa,44540,"Sterling, CO Micro Area, Colorado",43.42,39.82
cbsa,44580,"Sterling, IL Micro Area, Illinois",45.48,45.46
cbsa,44620,"Stevens Point, WI Micro Area, Wisconsin",49.44,47.09
cbsa,44660,"Stillwater, OK Micro Area, Oklahoma",49.41,46.06
cbsa,44700,"Stockton, CA Metro Area, California",55.97,57.68
cbsa,44740,"Storm Lake, IA Micro Area, Iowa",47.43,46.39
cbsa,44780,"Sturgis, MI Micro Area, Michigan",47.31,45.05
cbsa,44860,"Sulphur Springs, TX Micro Area, Texas",48.69,42.28
cbsa,44900,"Summerville, GA Micro Area, Georgia",41.87,38.21
cbsa,44940,"Sumter, SC Metro Area, South Carolina",52.29,53.52
cbsa,44940,"Sumter, SC Metro Area, South Carolina",52.29,53.52
cbsa,44980,"Sunbury, PA Micro Area, Pennsylvania",52.36,43.15
cbsa,45000,"Susanville, CA Micro Area, California",48.05,47.74
cbsa,45020,"Sweetwater, TX Micro Area, Texas",54.46,50.26
cbsa,45060,"Syracuse, NY Metro Area, New York",54.15,51.35
cbsa,45060,"Syracuse, NY Metro Area, New York",54.15,51.35
cbsa,45060,"Syracuse, NY Metro Area, New York",54.15,51.35
cbsa,45140,"Tahlequah, OK Micro Area, Oklahoma",53.51,48.31
cbsa,45180,"Talladega-Sylacauga, AL Micro Area, Alabama",51.31,43.68
cbsa,45220,"Tallahassee, FL Metro Area, Florida",56.51,57.59
cbsa,45220,"Tallahassee, FL Metro Area, Florida",56.51,57.59
cbsa,45220,"Tallahassee, FL Metro Area, Florida",56.51,57.59
cbsa,45220,"Tallahassee, FL Metro Area, Florida",56.51,57.59
cbsa,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area, Florida",57.09,55.22
cbsa,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area, Florida",57.09,55.22
cbsa,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area, Florida",57.09,55.22
cbsa,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area, Florida",57.09,55.22
cbsa,45340,"Taos, NM Micro Area, New Mexico",61.25,64.20
cbsa,45380,"Taylorville, IL Micro Area, Illinois",49.45,34.10
cbsa,45460,"Terre Haute, IN Metro Area, Indiana",50.80,38.17
cbsa,45460,"Terre Haute, IN Metro Area, Indiana",50.80,38.17
cbsa,45460,"Terre Haute, IN Metro Area, Indiana",50.80,38.17
cbsa,45460,"Terre Haute, IN Metro Area, Indiana",50.80,38.17
cbsa,45460,"Terre Haute, IN Metro Area, Indiana",50.80,38.17
cbsa,45500,"Texarkana, TX-AR Metro Area, Arkansas",48.92,45.02
cbsa,45500,"Texarkana, TX-AR Metro Area, Arkansas",48.92,45.02
cbsa,45500,"Texarkana, TX-AR Metro Area, Texas",48.92,45.02
cbsa,45520,"The Dalles, OR Micro Area, Oregon",53.26,51.48
cbsa,45540,"The Villages, FL Metro Area, Florida",51.74,50.88
cbsa,45580,"Thomaston, GA Micro Area, Georgia",48.24,46.09
cbsa,45620,"Thomasville, GA Micro Area, Georgia",47.28,48.31
cbsa,45660,"Tiffin, OH Micro Area, Ohio",48.48,45.44
cbsa,45700,"Tifton, GA Micro Area, Georgia",47.01,44.50
cbsa,45740,"Toccoa, GA Micro Area, Georgia",48.45,42.00
cbsa,45780,"Toledo, OH Metro Area, Ohio",48.60,48.49
cbsa,45780,"Toledo, OH Metro Area, Ohio",48.60,48.49
cbsa,45780,"Toledo, OH Metro Area, Ohio",48.60,48.49
cbsa,45780,"Toledo, OH Metro Area, Ohio",48.60,48.49
cbsa,45820,"Topeka, KS Metro Area, Kansas",46.51,42.90
cbsa,45820,"Topeka, KS Metro Area, Kansas",46.51,42.90
cbsa,45820,"Topeka, KS Metro Area, Kansas",46.51,42.90
cbsa,45820,"Topeka, KS Metro Area, Kansas",46.51,42.90
cbsa,45820,"Topeka, KS Metro Area, Kansas",46.51,42.90
cbsa,45860,"Torrington, CT Micro Area, Connecticut",0.00,0.00
cbsa,45900,"Traverse City, MI Micro Area, Michigan",52.92,51.65
cbsa,45900,"Traverse City, MI Micro Area, Michigan",52.92,51.65
cbsa,45900,"Traverse City, MI Micro Area, Michigan",52.92,51.65
cbsa,45900,"Traverse City, MI Micro Area, Michigan",52.92,51.65
cbsa,45940,"Trenton-Princeton, NJ Metro Area, New Jersey",65.47,68.46
cbsa,45980,"Troy, AL Micro Area, Alabama",55.02,51.57
cbsa,46020,"Truckee-Grass Valley, CA Micro Area, California",58.88,59.17
cbsa,46060,"Tucson, AZ Metro Area, Arizona",64.21,62.16
cbsa,46100,"Tullahoma-Manchester, TN Micro Area, Tennessee",46.70,40.87
cbsa,46100,"Tullahoma-Manchester, TN Micro Area, Tennessee",46.70,40.87
cbsa,46100,"Tullahoma-Manchester, TN Micro Area, Tennessee",46.70,40.87
cbsa,46140,"Tulsa, OK Metro Area, Oklahoma",53.19,45.51
cbsa,46140,"Tulsa, OK Metro Area, Oklahoma",53.19,45.51
cbsa,46140,"Tulsa, OK Metro Area, Oklahoma",53.19,45.51
cbsa,46140,"Tulsa, OK Metro Area, Oklahoma",53.19,45.51
cbsa,46140,"Tulsa, OK Metro Area, Oklahoma",53.19,45.51
cbsa,46140,"Tulsa, OK Metro Area, Oklahoma",53.19,45.51
cbsa,46140,"Tulsa, OK Metro Area, Oklahoma",53.19,45.51
cbsa,46180,"Tupelo, MS Micro Area, Mississippi",45.26,39.98
cbsa,46180,"Tupelo, MS Micro Area, Mississippi",45.26,39.98
cbsa,46180,"Tupelo, MS Micro Area, Mississippi",45.26,39.98
cbsa,46180,"Tupelo, MS Micro Area, Mississippi",45.26,39.98
cbsa,46220,"Tuscaloosa, AL Metro Area, Alabama",55.64,50.44
cbsa,46220,"Tuscaloosa, AL Metro Area, Alabama",55.64,50.44
cbsa,46220,"Tuscaloosa, AL Metro Area, Alabama",55.64,50.44
cbsa,46220,"Tuscaloosa, AL Metro Area, Alabama",55.64,50.44
cbsa,46300,"Twin Falls, ID Metro Area, Idaho",45.67,41.93
cbsa,46300,"Twin Falls, ID Metro Area, Idaho",45.67,41.93
cbsa,46340,"Tyler, TX Metro Area, Texas",50.49,45.26
cbsa,46380,"Ukiah, CA Micro Area, California",55.35,55.75
cbsa,46420,"Union, SC Micro Area, South Carolina",48.40,49.17
cbsa,46460,"Union City, TN Micro Area, Tennessee",46.11,41.06
cbsa,46500,"Urbana, OH Micro Area, Ohio",43.79,40.32
cbsa,46520,"Urban Honolulu, HI Metro Area, Hawaii",59.24,70.07
cbsa,46540,"Utica-Rome, NY Metro Area, New York",56.26,49.78
cbsa,46540,"Utica-Rome, NY Metro Area, New York",56.26,49.78
cbsa,46620,"Uvalde, TX Micro Area, Texas",56.47,56.26
cbsa,46660,"Valdosta, GA Metro Area, Georgia",46.96,45.36
cbsa,46660,"Valdosta, GA Metro Area, Georgia",46.96,45.36
cbsa,46660,"Valdosta, GA Metro Area, Georgia",46.96,45.36
cbsa,46660,"Valdosta, GA Metro Area, Georgia",46.96,45.36
cbsa,46700,"Vallejo, CA Metro Area, California",58.43,58.59
cbsa,46780,"Van Wert, OH Micro Area, Ohio",40.03,35.15
cbsa,46820,"Vermillion, SD Micro Area, South Dakota",44.49,44.35
cbsa,46860,"Vernal, UT Micro Area, Utah",53.18,40.30
cbsa,46900,"Vernon, TX Micro Area, Texas",62.21,41.73
cbsa,46980,"Vicksburg, MS Micro Area, Mississippi",48.94,48.89
cbsa,47020,"Victoria, TX Metro Area, Texas",61.45,50.06
cbsa,47020,"Victoria, TX Metro Area, Texas",61.45,50.06
cbsa,47080,"Vidalia, GA Micro Area, Georgia",47.50,44.68
cbsa,47080,"Vidalia, GA Micro Area, Georgia",47.50,44.68
cbsa,47180,"Vincennes, IN Micro Area, Indiana",46.57,34.82
cbsa,47220,"Vineland-Bridgeton, NJ Metro Area, New Jersey",59.78,59.74
cbsa,47240,"Vineyard Haven, MA Micro Area, Massachusetts",67.72,64.95
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, North Carolina",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, North Carolina",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, North Carolina",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area, Virginia",53.17,53.45
cbsa,47300,"Visalia, CA Metro Area, California",56.86,55.02
cbsa,47340,"Wabash, IN Micro Area, Indiana",41.67,36.04
cbsa,47380,"Waco, TX Metro Area, Texas",51.90,47.59
cbsa,47380,"Waco, TX Metro Area, Texas",51.90,47.59
cbsa,47420,"Wahpeton, ND-MN Micro Area, Minnesota",45.78,42.14
cbsa,47420,"Wahpeton, ND-MN Micro Area, North Dakota",45.78,42.14
cbsa,47460,"Walla Walla, WA Metro Area, Washington",56.12,56.41
cbsa,47540,"Wapakoneta, OH Micro Area, Ohio",43.49,38.18
cbsa,47580,"Warner Robins, GA Metro Area, Georgia",53.21,51.55
cbsa,47580,"Warner Robins, GA Metro Area, Georgia",53.21,51.55
cbsa,47620,"Warren, PA Micro Area, Pennsylvania",50.27,42.35
cbsa,47660,"Warrensburg, MO Micro Area, Missouri",42.78,40.48
cbsa,47700,"Warsaw, IN Micro Area, Indiana",45.79,40.96
cbsa,47780,"Washington, IN Micro Area, Indiana",48.08,37.17
cbsa,47820,"Washington, NC Micro Area, North Carolina",47.88,48.69
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Maryland",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Maryland",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Maryland",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, District of Columbia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, West Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Maryland",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Maryland",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area, Virginia",60.80,63.37
cbsa,47920,"Washington Court House, OH Micro Area, Ohio",43.88,39.65
cbsa,47940,"Waterloo-Cedar Falls, IA Metro Area, Iowa",47.45,48.07
cbsa,47940,"Waterloo-Cedar Falls, IA Metro Area, Iowa",47.45,48.07
cbsa,47940,"Waterloo-Cedar Falls, IA Metro Area, Iowa",47.45,48.07
cbsa,47980,"Watertown, SD Micro Area, South Dakota",39.42,37.76
cbsa,47980,"Watertown, SD Micro Area, South Dakota",39.42,37.76
cbsa,48020,"Watertown-Fort Atkinson, WI Micro Area, Wisconsin",53.28,46.35
cbsa,48060,"Watertown-Fort Drum, NY Metro Area, New York",53.13,48.09
cbsa,48100,"Wauchula, FL Micro Area, Florida",49.17,45.76
cbsa,48140,"Wausau-Weston, WI Metro Area, Wisconsin",50.13,45.20
cbsa,48140,"Wausau-Weston, WI Metro Area, Wisconsin",50.13,45.20
cbsa,48180,"Waycross, GA Micro Area, Georgia",42.97,41.03
cbsa,48180,"Waycross, GA Micro Area, Georgia",42.97,41.03
cbsa,48220,"Weatherford, OK Micro Area, Oklahoma",50.88,45.14
cbsa,48260,"Weirton-Steubenville, WV-OH Metro Area, West Virginia",52.75,40.14
cbsa,48260,"Weirton-Steubenville, WV-OH Metro Area, Ohio",52.75,40.14
cbsa,48260,"Weirton-Steubenville, WV-OH Metro Area, West Virginia",52.75,40.14
cbsa,48300,"Wenatchee, WA Metro Area, Washington",54.47,52.70
cbsa,48300,"Wenatchee, WA Metro Area, Washington",54.47,52.70
cbsa,48460,"West Plains, MO Micro Area, Missouri",38.40,38.41
cbsa,48500,"West Point, MS Micro Area, Mississippi",53.09,55.10
cbsa,48540,"Wheeling, WV-OH Metro Area, West Virginia",45.96,40.00
cbsa,48540,"Wheeling, WV-OH Metro Area, Ohio",45.96,40.00
cbsa,48540,"Wheeling, WV-OH Metro Area, West Virginia",45.96,40.00
cbsa,48580,"Whitewater, WI Micro Area, Wisconsin",49.29,46.85
cbsa,48620,"Wichita, KS Metro Area, Kansas",43.98,46.23
cbsa,48620,"Wichita, KS Metro Area, Kansas",43.98,46.23
cbsa,48620,"Wichita, KS Metro Area, Kansas",43.98,46.23
cbsa,48620,"Wichita, KS Metro Area, Kansas",43.98,46.23
cbsa,48660,"Wichita Falls, TX Metro Area, Texas",50.69,44.01
cbsa,48660,"Wichita Falls, TX Metro Area, Texas",50.69,44.01
cbsa,48660,"Wichita Falls, TX Metro Area, Texas",50.69,44.01
cbsa,48700,"Williamsport, PA Metro Area, Pennsylvania",51.51,47.11
cbsa,48780,"Williston, ND Micro Area, North Dakota",39.57,37.09
cbsa,48820,"Willmar, MN Micro Area, Minnesota",41.88,41.32
cbsa,48900,"Wilmington, NC Metro Area, North Carolina",51.78,50.26
cbsa,48900,"Wilmington, NC Metro Area, North Carolina",51.78,50.26
cbsa,48940,"Wilmington, OH Micro Area, Ohio",41.90,38.67
cbsa,48980,"Wilson, NC Micro Area, North Carolina",55.00,59.12
cbsa,49020,"Winchester, VA-WV Metro Area, West Virginia",47.49,46.59
cbsa,49020,"Winchester, VA-WV Metro Area, Virginia",47.49,46.59
cbsa,49020,"Winchester, VA-WV Metro Area, Virginia",47.49,46.59
cbsa,49060,"Winfield, KS Micro Area, Kansas",45.61,44.75
cbsa,49080,"Winnemucca, NV Micro Area, Nevada",57.04,39.78
cbsa,49100,"Winona, MN Micro Area, Minnesota",47.74,47.81
cbsa,49180,"Winston-Salem, NC Metro Area, North Carolina",49.52,46.44
cbsa,49180,"Winston-Salem, NC Metro Area, North Carolina",49.52,46.44
cbsa,49180,"Winston-Salem, NC Metro Area, North Carolina",49.52,46.44
cbsa,49180,"Winston-Salem, NC Metro Area, North Carolina",49.52,46.44
cbsa,49180,"Winston-Salem, NC Metro Area, North Carolina",49.52,46.44
cbsa,49220,"Wisconsin Rapids-Marshfield, WI Micro Area, Wisconsin",46.50,44.13
cbsa,49260,"Woodward, OK Micro Area, Oklahoma",46.23,39.41
cbsa,49260,"Woodward, OK Micro Area, Oklahoma",46.23,39.41
cbsa,49300,"Wooster, OH Micro Area, Ohio",44.26,40.71
cbsa,49340,"Worcester, MA-CT Metro Area, Connecticut",32.22,26.38
cbsa,49340,"Worcester, MA-CT Metro Area, Massachusetts",32.22,26.38
cbsa,49380,"Worthington, MN Micro Area, Minnesota",47.42,44.24
cbsa,49420,"Yakima, WA Metro Area, Washington",54.92,55.31
cbsa,49460,"Yankton, SD Micro Area, South Dakota",40.96,42.84
cbsa,49620,"York-Hanover, PA Metro Area, Pennsylvania",51.41,44.32
cbsa,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area, Ohio",51.17,51.22
